,NGA,RelTime,SPC1,PolPop,PolTerr,CapPop,levels,government,infrastr,writing,texts,money
634,Paris Basin,-2000,0.225324619,3.225393775,1.727732155,3.277761673,1.457000789,0.1,0.35,0.1,0.1,1.8
635,Paris Basin,-1900,0.225324619,3.225393775,1.727732155,3.277761673,1.457000789,0.1,0.35,0.1,0.1,1.8
636,Paris Basin,-1800,0.225324619,3.225393775,1.727732155,3.277761673,1.457000789,0.1,0.35,0.1,0.1,1.8
637,Paris Basin,-1700,0.225324619,3.225393775,1.727732155,3.277761673,1.457000789,0.1,0.35,0.1,0.1,1.8
638,Paris Basin,-1600,0.225324619,3.225393775,1.727732155,3.277761673,1.457000789,0.1,0.35,0.1,0.1,1.8
639,Paris Basin,-1500,0.225324619,3.225393775,1.727732155,3.277761673,1.457000789,0.1,0.35,0.1,0.1,1.8
640,Paris Basin,-1400,0.225324619,3.225393775,1.727732155,3.277761673,1.457000789,0.1,0.35,0.1,0.1,1.8
641,Paris Basin,-1300,0.225324619,3.225393775,1.727732155,3.277761673,1.457000789,0.1,0.35,0.1,0.1,1.8
642,Paris Basin,-1200,0.225324619,3.225393775,1.727732155,3.277761673,1.457000789,0.1,0.35,0.1,0.1,1.8
643,Paris Basin,-1100,0.225324619,3.225393775,1.727732155,3.277761673,1.457000789,0.1,0.35,0.1,0.1,1.8
644,Paris Basin,-1000,0.225324619,3.225393775,1.727732155,3.277761673,1.457000789,0.1,0.35,0.1,0.1,1.8
645,Paris Basin,-900,0.225324619,3.225393775,1.727732155,3.277761673,1.457000789,0.1,0.35,0.1,0.1,1.8
646,Paris Basin,-800,0.16921561,2.774451809,2.928856407,2.0,1.666666667,0.1,0.277777778,0.1,0.1,0.9
647,Paris Basin,-700,0.255854608,3.560844419,3.216975169,2.431354906,2.666666667,0.09,0.35,0.233333333,0.1,1.0
648,Paris Basin,-600,0.269243365,4.740566419,3.216975169,2.891336066,2.666666667,0.09,0.35,0.233333333,0.1,1.0
649,Paris Basin,-500,0.297871482,3.678615021,3.422867411,3.651554709,2.934457867,0.1,0.43,0.233333333,0.1,1.0
650,Paris Basin,-400,0.343799132,4.587761078,3.881264689,3.698970004,2.920093366,0.1,0.51,0.233333333,0.1,1.0
651,Paris Basin,-300,0.343799132,4.587761078,3.881264689,3.698970004,2.920093366,0.1,0.51,0.233333333,0.1,1.0
652,Paris Basin,-200,0.356129378,3.955519352,3.096910013,3.818552572,3.0,0.18,0.59,0.233333333,0.1,1.0
653,Paris Basin,-100,0.451406059,4.862608751,3.096910013,1.698970004,3.666666667,0.327272727,0.609090909,0.925,0.1,5.0
654,Paris Basin,0,0.499566954,4.862608751,3.096910013,3.330488558,3.666666667,0.327272727,0.609090909,0.925,0.1,5.0
655,Paris Basin,100,0.554045252,4.883541279,4.176091259,3.941182552,3.687121686,0.388888889,0.654545455,0.925,0.1,5.0
656,Paris Basin,200,0.926778876,7.698970004,6.653212514,6.032370081,8.174936886,0.645454545,0.991666667,0.833333333,1.0,5.0
657,Paris Basin,300,0.931204977,7.721346318,6.763427994,6.059856612,8.174936886,0.645454545,0.991666667,0.833333333,1.0,5.0
658,Paris Basin,400,0.929826614,7.820478362,6.698970004,6.0,8.174936886,0.645454545,0.991666667,0.833333333,1.0,5.0
659,Paris Basin,500,0.928458305,7.764540313,6.632242167,5.903089987,7.177000769,0.827272727,0.991666667,0.833333333,0.9875,5.0
660,Paris Basin,700,0.735880625,6.104062106,5.342627514,4.330682803,4.0,0.672727273,0.96,0.8,0.928571429,5.0
661,Paris Basin,800,0.734171557,5.926051025,5.361727836,4.415485548,4.202574307,0.7,0.881818182,0.816666667,0.971428571,5.0
662,Paris Basin,900,0.72807639,5.979886739,5.397940009,4.382353895,4.251482547,0.636363636,0.881818182,0.816666667,0.957142857,5.0
663,Paris Basin,1000,0.760762123,7.176091259,6.342422681,4.327937636,4.130985855,0.727272727,0.681818182,0.816666667,0.9625,5.0
664,Paris Basin,1100,0.71670394,6.601169971,5.903089987,4.0,3.718915311,0.554545455,0.790909091,0.816666667,0.957142857,5.0
665,Paris Basin,1200,0.689535812,5.87548088,5.829303773,4.397940009,4.333333333,0.390909091,0.736363636,0.816666667,0.971428571,4.5
666,Paris Basin,1300,0.657843746,5.87548088,4.205545307,4.397940009,4.423207365,0.390909091,0.736363636,0.816666667,0.971428571,4.5
667,Paris Basin,1400,0.824432857,7.146128036,5.51851394,5.176091259,5.002574357,0.890909091,0.9,0.816666667,0.975,5.0
668,Paris Basin,1500,0.82242418,7.230448921,5.544068044,5.301029996,5.002574357,0.809090909,0.9,0.816666667,0.975,5.0
669,Paris Basin,1600,0.818518376,6.977723605,5.531478917,5.176091259,5.125571509,0.981818182,0.9,0.816666667,0.95,4.5
670,Paris Basin,1700,0.876882368,7.255272505,5.654950994,5.413453853,7.488752758,0.881818182,0.872727273,0.833333333,0.9625,5.0
671,Paris Basin,1800,0.91003406,7.322219295,6.414973348,5.658011397,7.466035111,0.881818182,0.966666667,0.816666667,0.95,5.0
672,Paris Basin,1900,0.957293327,7.403120521,6.337938293,5.72427587,8.628620054,0.990909091,0.975,0.833333333,0.975,6.0
673,Latium,-2900,0.15737526,3.674633937,2.928588145,2.472720123,1.0,0.009090909,0.027272727,0.216666667,0.0875,0.9
674,Latium,-2800,0.15737526,3.674633937,2.928588145,2.472720123,1.0,0.009090909,0.027272727,0.216666667,0.0875,0.9
675,Latium,-2700,0.15737526,3.674633937,2.928588145,2.472720123,1.0,0.009090909,0.027272727,0.216666667,0.0875,0.9
676,Latium,-2600,0.15737526,3.674633937,2.928588145,2.472720123,1.0,0.009090909,0.027272727,0.216666667,0.0875,0.9
677,Latium,-2500,0.15737526,3.674633937,2.928588145,2.472720123,1.0,0.009090909,0.027272727,0.216666667,0.0875,0.9
678,Latium,-2400,0.15737526,3.674633937,2.928588145,2.472720123,1.0,0.009090909,0.027272727,0.216666667,0.0875,0.9
679,Latium,-2300,0.15737526,3.674633937,2.928588145,2.472720123,1.0,0.009090909,0.027272727,0.216666667,0.0875,0.9
680,Latium,-2200,0.15737526,3.674633937,2.928588145,2.472720123,1.0,0.009090909,0.027272727,0.216666667,0.0875,0.9
681,Latium,-2100,0.15737526,3.674633937,2.928588145,2.472720123,1.0,0.009090909,0.027272727,0.216666667,0.0875,0.9
682,Latium,-2000,0.15737526,3.674633937,2.928588145,2.472720123,1.0,0.009090909,0.027272727,0.216666667,0.0875,0.9
683,Latium,-1900,0.15737526,3.674633937,2.928588145,2.472720123,1.0,0.009090909,0.027272727,0.216666667,0.0875,0.9
684,Latium,-1800,0.15737526,3.674633937,2.928588145,2.472720123,1.0,0.009090909,0.027272727,0.216666667,0.0875,0.9
685,Latium,-1700,0.15737526,3.674633937,2.928588145,2.472720123,1.0,0.009090909,0.027272727,0.216666667,0.0875,0.9
686,Latium,-1600,0.15737526,3.674633937,2.928588145,2.472720123,1.0,0.009090909,0.027272727,0.216666667,0.0875,0.9
687,Latium,-1500,0.15737526,3.674633937,2.928588145,2.472720123,1.0,0.009090909,0.027272727,0.216666667,0.0875,0.9
688,Latium,-1400,0.15737526,3.674633937,2.928588145,2.472720123,1.0,0.009090909,0.027272727,0.216666667,0.0875,0.9
689,Latium,-1300,0.15737526,3.674633937,2.928588145,2.472720123,1.0,0.009090909,0.027272727,0.216666667,0.0875,0.9
690,Latium,-1200,0.15737526,3.674633937,2.928588145,2.472720123,1.0,0.009090909,0.027272727,0.216666667,0.0875,0.9
691,Latium,-1100,0.096128156,2.425008025,2.804132386,1.222921831,1.079413787,0.009090909,0.027272727,0.216666667,0.0875,0.9
692,Latium,-1000,0.096128156,2.425008025,2.804132386,1.222921831,1.079413787,0.009090909,0.027272727,0.216666667,0.0875,0.9
693,Latium,-900,0.096128156,2.425008025,2.804132386,1.222921831,1.079413787,0.009090909,0.027272727,0.216666667,0.0875,0.9
694,Latium,-800,0.096128156,2.425008025,2.804132386,1.222921831,1.079413787,0.009090909,0.027272727,0.216666667,0.0875,0.9
695,Latium,-700,0.096128156,2.425008025,2.804132386,1.222921831,1.079413787,0.009090909,0.027272727,0.216666667,0.0875,0.9
696,Latium,-600,0.096128156,2.425008025,2.804132386,1.222921831,1.079413787,0.009090909,0.027272727,0.216666667,0.0875,0.9
697,Latium,-500,0.140222167,2.87959963,1.672071746,2.254235342,1.079413787,0.009090909,0.027272727,0.216666667,0.0875,0.9
698,Latium,-400,0.140222167,2.87959963,1.672071746,2.254235342,1.079413787,0.009090909,0.027272727,0.216666667,0.0875,0.9
699,Latium,-300,0.183183681,3.780003673,2.912764977,2.254235342,1.69583685,0.090909091,0.15,0.233333333,0.0875,1.0
700,Latium,-200,0.183183681,3.780003673,2.912764977,2.254235342,1.69583685,0.090909091,0.15,0.233333333,0.0875,1.0
701,Latium,-100,0.189265763,3.38581496,3.633476467,2.38929643,1.69583685,0.090909091,0.15,0.233333333,0.0875,1.0
702,Latium,0,0.541341689,4.468556498,3.0,3.699585852,3.5240901,0.172727273,0.566666667,1.0,0.975,4.0
703,Latium,100,0.558733984,4.468556498,3.0,4.365915004,3.5240901,0.254545455,0.566666667,1.0,0.975,4.0
704,Latium,200,0.597863711,5.0,3.0,4.477121255,3.666666667,0.363636364,0.658333333,0.833333333,0.95,5.0
705,Latium,300,0.605252141,5.176091259,3.0,4.477121255,3.666666667,0.454545455,0.658333333,0.833333333,0.95,5.0
706,Latium,400,0.676971203,5.865116468,4.44263214,4.752063399,4.666666667,0.454545455,0.658333333,0.833333333,0.95,5.0
707,Latium,500,0.761244139,6.56775085,5.86332286,5.322219295,4.790273818,0.363636364,0.833333333,0.833333333,0.975,5.0
708,Latium,600,0.82188895,7.464039891,6.544068044,5.602059991,5.724447285,0.463636364,0.833333333,0.833333333,1.0,5.0
709,Latium,700,0.926778876,7.698970004,6.653212514,6.032370081,8.174936886,0.645454545,0.991666667,0.833333333,1.0,5.0
710,Latium,800,0.931204977,7.721346318,6.763427994,6.059856612,8.174936886,0.645454545,0.991666667,0.833333333,1.0,5.0
711,Latium,900,0.929826614,7.820478362,6.698970004,6.0,8.174936886,0.645454545,0.991666667,0.833333333,1.0,5.0
712,Latium,1000,0.928458305,7.764540313,6.632242167,5.903089987,7.177000769,0.827272727,0.991666667,0.833333333,0.9875,5.0
713,Latium,1100,0.914820268,7.352555305,6.301029996,5.698970004,7.832668059,0.818181818,0.990909091,0.833333333,1.0,5.0
714,Latium,1200,0.823299026,6.740362689,5.802773725,5.204696176,5.571044218,0.736363636,0.975,0.833333333,0.9875,5.0
715,Latium,1300,0.736393529,6.0,4.698970004,4.477121255,5.308240179,0.663636364,0.833333333,0.833333333,0.9625,5.0
716,Latium,1400,0.755748367,6.096910013,4.698970004,5.105382009,5.308240179,0.663636364,0.833333333,0.833333333,0.9625,5.0
717,Latium,1500,0.748741687,5.906298487,4.698970004,4.96403688,5.333333333,0.7,0.818181818,0.833333333,0.95,5.0
718,Latium,1600,0.739849728,5.819563511,4.698970004,4.602059991,5.333333333,0.7,0.818181818,0.833333333,0.95,5.0
719,Latium,1700,0.71597653,6.044626969,4.146128036,4.544068044,5.666666667,0.909090909,0.725,0.7,1.0,4.0
720,Latium,1800,0.706742673,5.769683224,3.77815125,4.544068044,5.666666667,0.909090909,0.725,0.7,1.0,4.0
721,Latium,1900,0.743248775,5.828484268,4.643452676,4.544068044,4.834237644,0.9,0.725,0.842857143,1.0,5.0
722,Latium,2000,0.743248775,5.828484268,4.643452676,4.544068044,4.834237644,0.9,0.725,0.842857143,1.0,5.0
723,Latium,2100,0.725900891,5.77815125,4.643452676,4.48386265,4.801132556,0.909090909,0.733333333,0.7,1.0,5.0
724,Latium,2200,0.721047846,6.204119983,4.643452676,4.0,4.801132556,0.909090909,0.733333333,0.7,1.0,5.0
725,Latium,2300,0.769720333,6.204119983,4.643452676,4.997001728,4.35385751,0.827272727,0.916666667,0.857142857,1.0,5.0
726,Latium,2400,0.781539212,6.278753601,4.643452676,5.130333768,5.0,0.827272727,0.833333333,0.842857143,1.0,5.4
727,Latium,2500,0.785173378,6.361727836,4.643452676,5.198657087,5.0,0.827272727,0.833333333,0.842857143,1.0,5.4
728,Niger Inland Delta,-1200,0.098110084,2.470339004,0.732024259,2.053111546,1.0,0.090909091,0.166666667,0.166666667,0.0125,0.9
729,Niger Inland Delta,-1100,0.098110084,2.470339004,0.732024259,2.053111546,1.0,0.090909091,0.166666667,0.166666667,0.0125,0.9
730,Niger Inland Delta,-1000,0.098110084,2.470339004,0.732024259,2.053111546,1.0,0.090909091,0.166666667,0.166666667,0.0125,0.9
731,Niger Inland Delta,-900,0.201993575,3.377552007,2.968440728,3.162425793,1.548512019,0.081818182,0.158333333,0.166666667,0.0125,0.9
732,Niger Inland Delta,-800,0.201993575,3.377552007,2.968440728,3.162425793,1.548512019,0.081818182,0.158333333,0.166666667,0.0125,0.9
733,Niger Inland Delta,-700,0.201993575,3.377552007,2.968440728,3.162425793,1.548512019,0.081818182,0.158333333,0.166666667,0.0125,0.9
734,Niger Inland Delta,-600,0.302211858,4.146228763,3.041392685,3.868166742,2.322311347,0.081818182,0.6,0.166666667,0.0125,0.9
735,Niger Inland Delta,-500,0.302211858,4.146228763,3.041392685,3.868166742,2.322311347,0.081818182,0.6,0.166666667,0.0125,0.9
736,Niger Inland Delta,-400,0.302211858,4.146228763,3.041392685,3.868166742,2.322311347,0.081818182,0.6,0.166666667,0.0125,0.9
737,Niger Inland Delta,-300,0.302211858,4.146228763,3.041392685,3.868166742,2.322311347,0.081818182,0.6,0.166666667,0.0125,0.9
738,Niger Inland Delta,-200,0.302211858,4.146228763,3.041392685,3.868166742,2.322311347,0.081818182,0.6,0.166666667,0.0125,0.9
739,Niger Inland Delta,-100,0.378760295,4.427690558,3.041392685,4.281617818,1.791366077,0.081818182,0.6,0.166666667,0.0,3.6
740,Niger Inland Delta,0,0.552919092,6.070539143,5.56801973,4.266649531,3.814868506,0.618181818,0.645454545,0.166666667,0.0,5.0
741,Niger Inland Delta,100,0.707377982,6.027733593,5.566364276,4.231998538,3.943590574,0.809090909,0.72,0.816666667,0.96,4.5
742,Niger Inland Delta,200,0.707377982,6.027733593,5.566364276,4.231998538,3.943590574,0.809090909,0.72,0.816666667,0.96,4.5
743,Niger Inland Delta,300,0.718474537,6.663581221,6.254681692,4.159032125,4.247154682,0.6,0.7,0.8,0.983333333,4.5
744,Niger Inland Delta,400,0.720930119,6.663581221,6.254681692,4.159032125,4.247154682,0.59,0.7,0.8,0.983333333,4.5
745,Niger Inland Delta,500,0.767729211,6.631866762,5.813228741,4.77815125,4.828849002,0.709090909,0.866666667,0.8,0.975,4.5
746,Niger Inland Delta,600,0.816770181,6.402161624,5.677606953,4.84509804,5.0,0.966666667,0.95,0.98,0.9625,4.5
747,Niger Inland Delta,700,0.816770181,6.402161624,5.677606953,4.84509804,5.0,0.966666667,0.95,0.98,0.9625,4.5
748,Niger Inland Delta,800,0.751562933,6.549716725,5.644381391,4.477121255,4.666666667,0.933333333,0.92,0.9,0.9,2.7
749,Kansai,-700,0.232953155,3.344739999,0.0,3.125394679,2.158343822,0.144444444,0.366666667,0.15,0.0,4.0
750,Kansai,-600,0.232953155,3.344739999,0.0,3.125394679,2.158343822,0.144444444,0.366666667,0.15,0.0,4.0
751,Kansai,-500,0.232953155,3.344739999,0.0,3.125394679,2.158343822,0.144444444,0.366666667,0.15,0.0,4.0
752,Kansai,-400,0.232953155,3.344739999,0.0,3.125394679,2.158343822,0.144444444,0.366666667,0.15,0.0,4.0
753,Kansai,-300,0.232953155,3.344739999,0.0,3.125394679,2.158343822,0.144444444,0.366666667,0.15,0.0,4.0
754,Kansai,-200,0.232953155,3.344739999,0.0,3.125394679,2.158343822,0.144444444,0.366666667,0.15,0.0,4.0
755,Kansai,-100,0.474898734,5.252793553,3.698758651,4.187032003,3.063673651,0.557142857,0.525,0.233333333,0.1875,4.0
756,Kansai,0,0.534590675,5.463875952,3.698758651,4.076258406,3.368678523,0.557142857,0.525,0.333333333,0.525,4.0
757,Kansai,100,0.581717145,5.486327393,3.698758651,4.323918143,3.368678523,0.557142857,0.625,0.833333333,0.65,4.0
758,Kansai,200,0.746240665,6.23413441,5.118778226,4.741330548,4.545572451,0.87,0.77,0.85,0.983333333,5.0
759,Kansai,300,0.763180667,6.368928701,5.118778226,5.474630102,4.545572451,0.87,0.77,0.85,0.983333333,5.0
760,Kansai,400,0.816838575,6.602059991,5.538920381,5.301029996,4.532506503,0.89,0.833333333,1.0,1.0,5.0
761,Kansai,500,0.81897316,6.737128653,5.538920381,5.301029996,4.532506503,0.89,0.833333333,1.0,1.0,5.0
762,Kansai,600,0.816802571,6.660257286,5.538920381,5.243038049,4.532506503,0.89,0.833333333,1.0,1.0,5.0
763,Kansai,700,0.81879064,6.764556147,5.538920381,5.243038049,4.532506503,0.89,0.833333333,1.0,1.0,5.0
764,Kansai,800,0.803606018,6.789821821,5.469822016,5.276922068,5.028293525,0.736363636,0.909090909,1.0,0.975,4.0
765,Kansai,900,0.802764411,6.776874036,5.469822016,5.116089261,5.028293525,0.736363636,0.909090909,1.0,0.975,4.0
766,Kansai,1000,0.819799612,7.096910013,5.469822016,5.176091259,5.909872364,0.69,0.916666667,1.0,0.9875,4.0
767,Kansai,1100,0.746661419,7.230448921,4.176091259,4.602059991,5.083770907,0.49,0.84,0.985714286,0.925,5.0
768,Kansai,1200,0.824980001,7.397940009,5.469822016,5.0,5.24495594,0.71,0.925,0.983333333,0.9875,5.0
769,Kansai,1300,0.923082938,7.462397998,5.469822016,6.113943352,6.534359002,0.857142857,1.0,1.0,1.0,6.0
770,Kansai,1400,0.924962176,7.505149978,5.469822016,6.146128036,6.534359002,0.857142857,1.0,1.0,1.0,6.0
